term,place_id,name,permanently_closed,business_status,reference,found_types,formatted_address,rating,user_ratings_total,google_url,lat,lng
colégio,ChIJ-0AvQRIzWpMRMvO8vmvL01c,COLÉGIO IDEAL – UNIDADE II,True,CLOSED_TEMPORARILY,ChIJ-0AvQRIzWpMRMvO8vmvL01c,"school,point_of_interest,establishment","3-12, St. G Norte - Taguatinga, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-0AvQRIzWpMRMvO8vmvL01c,-15.8014114,-48.0636471
,ChIJ-0jditw6WpMRE0u-MpcVO5g,Jardim De Infância 102 Sul,True,CLOSED_TEMPORARILY,ChIJ-0jditw6WpMRE0u-MpcVO5g,"school,point_of_interest,establishment","SQS 102 - AE, SHCS, Brasília - DF, 70330-000",4,4,https://www.google.com/maps/place/?q=place_id:ChIJ-0jditw6WpMRE0u-MpcVO5g,-15.80391,-47.889773
escola infantil,ChIJ-0rLCpEwWpMRVf8BVwUzkO0,Construção do Saber,False,OPERATIONAL,ChIJ-0rLCpEwWpMRVf8BVwUzkO0,"school,point_of_interest,establishment","Qd 12 - Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70645-075",4.8,5,https://www.google.com/maps/place/?q=place_id:ChIJ-0rLCpEwWpMRVf8BVwUzkO0,-15.7805637,-47.9352524
escola,ChIJ-1mxoMEYWpMRVmON1tWWxtI,Largada - Oficina de Orientação da BOA,True,CLOSED_TEMPORARILY,ChIJ-1mxoMEYWpMRVmON1tWWxtI,"school,point_of_interest,establishment","Altiplano Leste - Paranoá, Brasília - DF",5,1,https://www.google.com/maps/place/?q=place_id:ChIJ-1mxoMEYWpMRVmON1tWWxtI,-15.8421541,-47.7406217
,ChIJ-1Soi14wWpMRF3vJCZKQsLg,Escola Passos Firmes,True,CLOSED_TEMPORARILY,ChIJ-1Soi14wWpMRF3vJCZKQsLg,"school,point_of_interest,establishment","Cruzeiro Novo Qd 105 - Cruzeiro Novo, Brasília - DF, 70650-131",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-1Soi14wWpMRF3vJCZKQsLg,-15.7981369,-47.9442699
,ChIJ-1Soi14wWpMRywT5t0nI_YY,Escola Infantil Kennedy,True,CLOSED_TEMPORARILY,ChIJ-1Soi14wWpMRywT5t0nI_YY,"school,point_of_interest,establishment","Quadra 103 Conjunto 7 - B Lote 6 - Recanto das Emas, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-1Soi14wWpMRywT5t0nI_YY,-15.7981369,-47.9442699
,ChIJ-1YiIPnMW5MRo5se3zSnz9Q,Fundação Bradesco,False,OPERATIONAL,ChIJ-1YiIPnMW5MRo5se3zSnz9Q,"school,point_of_interest,establishment","Área Especial L Setor N QNN 28, Brasília - DF, 72220-280",4.6,86,https://www.google.com/maps/place/?q=place_id:ChIJ-1YiIPnMW5MRo5se3zSnz9Q,-15.8259326,-48.118887
,ChIJ-2mOjMnNW5MRAvMrmY-CmyA,Escola Classe 62 de Ceilândia,False,OPERATIONAL,ChIJ-2mOjMnNW5MRAvMrmY-CmyA,"school,point_of_interest,establishment","St. Q - Ceilândia, Brasília - DF, 72270-100",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-2mOjMnNW5MRAvMrmY-CmyA,-15.8039811,-48.1395588
,ChIJ-4Kimz8zWpMRn6pOXxif_rY,Ensino Fundamental - Colégio Conexão,False,OPERATIONAL,ChIJ-4Kimz8zWpMRn6pOXxif_rY,"school,point_of_interest,establishment","QND 38, lotes 40/42 - Taguatinga, Brasília - DF, 72120-380",4.1,18,https://www.google.com/maps/place/?q=place_id:ChIJ-4Kimz8zWpMRn6pOXxif_rY,-15.8044485,-48.0625698
,ChIJ-5hS31k7WpMRZP1zLdk1BrE,aEscoladeSites,True,CLOSED_TEMPORARILY,ChIJ-5hS31k7WpMRZP1zLdk1BrE,"school,point_of_interest,establishment","Unnamed Road, DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-5hS31k7WpMRZP1zLdk1BrE,-15.7923911,-47.8875517
,ChIJ-5Ok7a0tWpMR30qI1b8W8_s,Escola Ana,True,CLOSED_TEMPORARILY,ChIJ-5Ok7a0tWpMR30qI1b8W8_s,"school,point_of_interest,establishment","Riacho Fundo II - 1A Etapa QN 14A - Riacho Fundo II, Brasília - DF, 71881-130",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-5Ok7a0tWpMR30qI1b8W8_s,-15.895768,-48.050413
,ChIJ-5RqYakxWpMRPi1JRJnT9CY,Park Yôga,False,OPERATIONAL,ChIJ-5RqYakxWpMRPi1JRJnT9CY,"school,point_of_interest,establishment","SMPW QUADRA 05 CONJUNTO 3 CHÁCARA 9 CASA 1 CASA 1, DF, 71735-503",5,28,https://www.google.com/maps/place/?q=place_id:ChIJ-5RqYakxWpMRPi1JRJnT9CY,-15.8397262,-47.9958032
,ChIJ-7F3i2kzWpMRRmOWtU3tp6I,Colégio Ideal - Educação Infantil e Fundamental 1,False,OPERATIONAL,ChIJ-7F3i2kzWpMRRmOWtU3tp6I,"school,point_of_interest,establishment","St. G Norte Área Especial 31 - Taguatinga, Brasília - DF, 72130-066",5,5,https://www.google.com/maps/place/?q=place_id:ChIJ-7F3i2kzWpMRRmOWtU3tp6I,-15.7970565,-48.05881189999999
,ChIJ-7HbzvI5WpMRHGVAVXgcbFA,Federação Regional do Desporto Escolar do Distrito,True,CLOSED_TEMPORARILY,ChIJ-7HbzvI5WpMRHGVAVXgcbFA,"school,point_of_interest,establishment","Scrn Quadra 710/711 Bloco a En 1 - Asa Norte, DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-7HbzvI5WpMRHGVAVXgcbFA,-15.7392039,-47.9024739
Centro Educacional Taquara DF- 230 – KM 22 73300000,ChIJ-7tQKIESWpMRJZcVtvXTQRw,DF-230,False,,ChIJ-7tQKIESWpMRJZcVtvXTQRw,route,"DF-230 - Planaltina, Brasília - DF, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-7tQKIESWpMRJZcVtvXTQRw,-15.6370612,-47.69299969999999
colégio,ChIJ-7XTspTMW5MRaEVJ3iToanw,Colégio Mega,True,CLOSED_TEMPORARILY,ChIJ-7XTspTMW5MRaEVJ3iToanw,"school,point_of_interest,establishment","Qnn 32 Área Especial E - s/n - Ceilândia, Brasília - DF, 72220-325",2,1,https://www.google.com/maps/place/?q=place_id:ChIJ-7XTspTMW5MRaEVJ3iToanw,-15.828509,-48.105084
colégio,ChIJ-7XTspTMW5MRJdHWOQGz_co,Colégio Interativo,True,CLOSED_TEMPORARILY,ChIJ-7XTspTMW5MRJdHWOQGz_co,"school,point_of_interest,establishment","Eqnp 5/9 Módulo G - s/n - Ceilândia, DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-7XTspTMW5MRJdHWOQGz_co,-15.813415,-48.1044183
,ChIJ-7XTspTMW5MRSACNv8iBQLE,Colégio Progresso,True,CLOSED_TEMPORARILY,ChIJ-7XTspTMW5MRSACNv8iBQLE,"school,point_of_interest,establishment","Qno 1 Cj C Lt 49 - s/n ltr G - Ceilândia, DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-7XTspTMW5MRSACNv8iBQLE,-15.7996517,-48.1224642
jardim,ChIJ-7ZF7cY6WpMRw4M1F8_aQ-8,Jardim De Infância 305 Sul,True,CLOSED_TEMPORARILY,ChIJ-7ZF7cY6WpMRw4M1F8_aQ-8,"school,point_of_interest,establishment","Sqs 305 - Ae, SHCS, Brasília - DF, 70352-000",4.9,8,https://www.google.com/maps/place/?q=place_id:ChIJ-7ZF7cY6WpMRw4M1F8_aQ-8,-15.8084552,-47.8986719
,ChIJ-85R8iggWpMRTHn8qEcNUxw,Escola Castelinho Encantado,True,CLOSED_TEMPORARILY,ChIJ-85R8iggWpMRTHn8qEcNUxw,"school,point_of_interest,establishment","Av. São Sebastião, 211 - São Sebastião, Brasília - DF, 71691-087",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-85R8iggWpMRTHn8qEcNUxw,-15.9103403,-47.7667122
,ChIJ-8FNl5AoWpMRaSJWk0Kfm2I,Centro Educacional Vargem Bonita (CEd Vargem Bonita),True,CLOSED_TEMPORARILY,ChIJ-8FNl5AoWpMRaSJWk0Kfm2I,"secondary_school,school,point_of_interest,establishment","Nucleo Horticula Vargem Bonita, s/n, Park Way, Brasília - DF, 71750-000",2.3,3,https://www.google.com/maps/place/?q=place_id:ChIJ-8FNl5AoWpMRaSJWk0Kfm2I,-15.929239,-47.932377
"Centro Social Luterano Cantinho do Girassol QNM 30 Módulos B e C Área Especial, Ceilândia Norte, Brasília/DF – CEP: 72210-300",ChIJ-96JFZfMW5MRKV-z3DIqrlE,Centro Social Luterano Cantinho do Girassol,False,OPERATIONAL,ChIJ-96JFZfMW5MRKV-z3DIqrlE,"point_of_interest,establishment","Qnm 30 Módulo C Área Especial, Ceilândia Norte, Brasília - DF, 72210-300, Brasil",4.9,14,https://www.google.com/maps/place/?q=place_id:ChIJ-96JFZfMW5MRKV-z3DIqrlE,-15.8050893,-48.1038668
,ChIJ-9kHKyIzWpMRi1h7ucL6tB8,ABCEP - REFORÇO ESCOLAR,True,CLOSED_TEMPORARILY,ChIJ-9kHKyIzWpMRi1h7ucL6tB8,"school,point_of_interest,establishment","CNC 03 LOTE 0102 - TAGUATINGA NORTE - TAGUATINGA, Brasília - DF, 72115-535",5,1,https://www.google.com/maps/place/?q=place_id:ChIJ-9kHKyIzWpMRi1h7ucL6tB8,-15.822222,-48.0651327
,ChIJ-a68il0wWpMRJWtxWHF2p9Q,CIMAN Cruzeiro,False,OPERATIONAL,ChIJ-a68il0wWpMRJWtxWHF2p9Q,"school,point_of_interest,establishment","Cruzeiro Novo Qd 501 - Cruzeiro / Sudoeste / Octogonal, Distrito Federal - DF, 70650-520",4.7,25,https://www.google.com/maps/place/?q=place_id:ChIJ-a68il0wWpMRJWtxWHF2p9Q,-15.7997012,-47.9418648
escola,ChIJ-aCLAuEyWpMRcS6g1nKRPTM,Escola Arte & Fantasia,True,CLOSED_TEMPORARILY,ChIJ-aCLAuEyWpMRcS6g1nKRPTM,"school,point_of_interest,establishment","Casa 06, St. A Norte Qna 54, Brasília - DF, 72110-540",5,1,https://www.google.com/maps/place/?q=place_id:ChIJ-aCLAuEyWpMRcS6g1nKRPTM,-15.8175109,-48.0620303
,ChIJ-aLuXXjMW5MRrU5-k5AwcsA,Escola Pequeno Aprendiz,True,CLOSED_TEMPORARILY,ChIJ-aLuXXjMW5MRrU5-k5AwcsA,"school,point_of_interest,establishment","St. O QNO 9 - Ceilândia, Brasília - DF, 72252-091",4,2,https://www.google.com/maps/place/?q=place_id:ChIJ-aLuXXjMW5MRrU5-k5AwcsA,-15.8015393,-48.127807
,ChIJ-bLFlLEzWpMRDloT-0F0Lmw,Ensina Mais Turma Da Mônica,True,CLOSED_TEMPORARILY,ChIJ-bLFlLEzWpMRDloT-0F0Lmw,"school,point_of_interest,establishment","St. de Chácaras Loja 02 - Taguatinga, Brasília - DF, 70297-400",5,3,https://www.google.com/maps/place/?q=place_id:ChIJ-bLFlLEzWpMRDloT-0F0Lmw,-15.8089153,-48.0294278
,ChIJ-caOHWWiUJMR7EkLW0r4muI,Pequeno Aprendiz,True,CLOSED_TEMPORARILY,ChIJ-caOHWWiUJMR7EkLW0r4muI,"school,point_of_interest,establishment","Rua 34 n. 59 Esquina com a Rua 27 - St. Bosque, Formosa - GO, 73802-070",5,3,https://www.google.com/maps/place/?q=place_id:ChIJ-caOHWWiUJMR7EkLW0r4muI,-15.552541,-47.33874549999999
escola infantil,ChIJ-d9R4ldlWpMRUexnv9tsjLw,Escola Municipal Panorama,False,OPERATIONAL,ChIJ-d9R4ldlWpMRUexnv9tsjLw,"school,point_of_interest,establishment","Área Especial, 28 - St. Sul, Planaltina - GO, 73750",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-d9R4ldlWpMRUexnv9tsjLw,-15.4549667,-47.61519149999999
,ChIJ-dKVtI8wWpMR6XlA5mrJQUY,Escola Bem-Me-Quer,True,CLOSED_TEMPORARILY,ChIJ-dKVtI8wWpMR6XlA5mrJQUY,"school,point_of_interest,establishment","Qd 5 Bloco C CASA 14 - Cruzeiro Velho, Brasília - DF, 70640-037",4.9,16,https://www.google.com/maps/place/?q=place_id:ChIJ-dKVtI8wWpMR6XlA5mrJQUY,-15.784746,-47.934105
centro de ensino,ChIJ-eFZs5rMW5MRyuaDyKLtrDg,CEF 16 de Ceilândia,False,OPERATIONAL,ChIJ-eFZs5rMW5MRyuaDyKLtrDg,"school,primary_school,point_of_interest,establishment","Ceilândia Norte EQNM 22/24 - Ceilândia, Brasília - DF, 72210-580",4.1,23,https://www.google.com/maps/place/?q=place_id:ChIJ-eFZs5rMW5MRyuaDyKLtrDg,-15.8033551,-48.1087302
,ChIJ-emW3uoyWpMRuP2hZxRuhjQ,Colégio Saber,False,OPERATIONAL,ChIJ-emW3uoyWpMRuP2hZxRuhjQ,"school,point_of_interest,establishment","QSC 12 Lotes 1 e 3 - Taguatinga Sul (Brasil), Brasília - DF, 72016-120",4.3,21,https://www.google.com/maps/place/?q=place_id:ChIJ-emW3uoyWpMRuP2hZxRuhjQ,-15.8391344,-48.0580924
,ChIJ-f___00tWpMRC7RvozReYTg,Centro de Ensino Tio Patinhas,False,OPERATIONAL,ChIJ-f___00tWpMRC7RvozReYTg,"school,point_of_interest,establishment","QS 114 lote 04 - Samambaia Sul, Brasília - DF, 72302-550",5,7,https://www.google.com/maps/place/?q=place_id:ChIJ-f___00tWpMRC7RvozReYTg,-15.871975,-48.0683237
,ChIJ-f__t8whWpMRuwFXsZuqyy4,Escola Classe 104 De São Sebastião,False,OPERATIONAL,ChIJ-f__t8whWpMRuwFXsZuqyy4,"school,point_of_interest,establishment","Q. 104 Lt 01 - St. Res. Oeste (São Sebastião), Brasília - DF, 71692-300",4,9,https://www.google.com/maps/place/?q=place_id:ChIJ-f__t8whWpMRuwFXsZuqyy4,-15.8958642,-47.7826152
,ChIJ-f0mZloxWpMRTXrpsa0jeVU,Cei 01 Da Estrutural,True,CLOSED_TEMPORARILY,ChIJ-f0mZloxWpMRTXrpsa0jeVU,"school,point_of_interest,establishment","Qd 03 Ae 01 - St Norte, St. Norte - Guará, Brasília - DF, 70297-400",4,5,https://www.google.com/maps/place/?q=place_id:ChIJ-f0mZloxWpMRTXrpsa0jeVU,-15.7787844,-47.9948965
escola,ChIJ-fE76X0xWpMRIl1aHtjU-NA,Aussie Bilíngual School,False,OPERATIONAL,ChIJ-fE76X0xWpMRIl1aHtjU-NA,"school,point_of_interest,establishment","SOF Sul quadra 9 conjunto A lote 1/3 (Park Sul - Park Sul, Brasília - DF, 71215-246",5,16,https://www.google.com/maps/place/?q=place_id:ChIJ-fE76X0xWpMRIl1aHtjU-NA,-15.823024,-47.9565135
colégio,ChIJ-Q8xxRo7WpMRWXciEhXNvWM,Colégio Olavo Bilac,False,OPERATIONAL,ChIJ-Q8xxRo7WpMRWXciEhXNvWM,"school,point_of_interest,establishment","SHCN Entrequadra Norte 313/314 - Asa Norte, Brasília - DF, 70766-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-Q8xxRo7WpMRWXciEhXNvWM,-15.7469274,-47.8932438
,ChIJ-Ry7hVLVW5MR6kP1aoA6Aus,Escola Classe 02 do Gama,True,CLOSED_TEMPORARILY,ChIJ-Ry7hVLVW5MR6kP1aoA6Aus,"school,point_of_interest,establishment","EQ 02/04 AE S. LESTE - Pte. Alta Norte (Gama), Brasília - DF, 72425-025",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-Ry7hVLVW5MR6kP1aoA6Aus,-16.006313,-48.082414
,ChIJ-SR60b3MW5MRWpfCL_XtSOs,CEI 03 de Taguatinga,True,CLOSED_TEMPORARILY,ChIJ-SR60b3MW5MRWpfCL_XtSOs,"school,point_of_interest,establishment","St. M-Norte QNM 36 - Taguatinga, Brasília - DF, 72145-632",5,4,https://www.google.com/maps/place/?q=place_id:ChIJ-SR60b3MW5MRWpfCL_XtSOs,-15.8068117,-48.0980632
,ChIJ-SUxLXw_WpMR0hfczGE3Vdk,Gênius Reforço Escolar,False,OPERATIONAL,ChIJ-SUxLXw_WpMR0hfczGE3Vdk,"school,point_of_interest,establishment","Q 10 CL Loja 06 - Sobradinho, Brasília - DF, 73030-050",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-SUxLXw_WpMR0hfczGE3Vdk,-15.6505648,-47.8103555
centro educacional,ChIJ-UK8Hi4TWpMRFS5ufHpYW5o,Centro Educacional 02 do Guará -GG,True,CLOSED_TEMPORARILY,ChIJ-UK8Hi4TWpMRFS5ufHpYW5o,"school,point_of_interest,establishment","M, Q E, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-UK8Hi4TWpMRFS5ufHpYW5o,-15.6193876,-47.6551154
,ChIJ-UlAxhSiUJMRlBZvECMqQco,Escola Municipal Marileila Alves dos Santos,True,CLOSED_TEMPORARILY,ChIJ-UlAxhSiUJMRlBZvECMqQco,"school,point_of_interest,establishment","R. Um, s/n - Bairro São Benedito, Formosa - GO",1,1,https://www.google.com/maps/place/?q=place_id:ChIJ-UlAxhSiUJMRlBZvECMqQco,-15.5639009,-47.33326290000001
escola,ChIJ-wa2X5YsWpMRacOBZNN1qMY,CEM do Recanto das Emas,False,OPERATIONAL,ChIJ-wa2X5YsWpMRacOBZNN1qMY,"secondary_school,school,point_of_interest,establishment","s/n Área Especial 1 1 804 - Recanto das Emas, Brasília - DF, 72650-600",4.3,30,https://www.google.com/maps/place/?q=place_id:ChIJ-wa2X5YsWpMRacOBZNN1qMY,-15.9203821,-48.05837409999999
,ChIJ-weYq2ItWpMR-uhX6q_EAQ8,Sest Senat,True,CLOSED_TEMPORARILY,ChIJ-weYq2ItWpMR-uhX6q_EAQ8,"school,point_of_interest,establishment","Samambaia Sul, Brasília - DF, 70297-400",4.5,2,https://www.google.com/maps/place/?q=place_id:ChIJ-weYq2ItWpMR-uhX6q_EAQ8,-15.862234,-48.0567895
centro de ensino,ChIJ-wO82cjNW5MRKxZGG36hDRg,Centro De Ensino Fundamental 05 De Taguatinga,False,OPERATIONAL,ChIJ-wO82cjNW5MRKxZGG36hDRg,"school,point_of_interest,establishment","St. M-Norte - Taguatinga, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-wO82cjNW5MRKxZGG36hDRg,-15.798354,-48.091902
,ChIJ-wQdzu-3W5MREhdXDTvH3dE,Escola Classe Incra 06,True,CLOSED_TEMPORARILY,ChIJ-wQdzu-3W5MREhdXDTvH3dE,"school,point_of_interest,establishment","Rod Df 180 Km 06 Rural - Brazlândia, DF, 72701-970",2.5,2,https://www.google.com/maps/place/?q=place_id:ChIJ-wQdzu-3W5MREhdXDTvH3dE,-15.7282615,-48.1922787
,ChIJ-XE5c7-GWZMRNr3RQKUYB-M,Colegio Polivalente,False,OPERATIONAL,ChIJ-XE5c7-GWZMRNr3RQKUYB-M,"school,point_of_interest,establishment","Residencial Santa Maria - Módulo I - Parque Sao Bernardo, Valparaíso de Goiás - GO, 72580-100",4,8,https://www.google.com/maps/place/?q=place_id:ChIJ-XE5c7-GWZMRNr3RQKUYB-M,-16.0493701,-47.9840941
centro educacional,ChIJ-XhQds07WpMRldIAwDgVj6A,Centro De Educação Infantil 01 De Brasíl,True,CLOSED_TEMPORARILY,ChIJ-XhQds07WpMRldIAwDgVj6A,"school,point_of_interest,establishment","SGAN 912 Módulo C - Condomínio Master Place - Sgan 611 - Asa Norte, Brasília - DF, 70297-400",5,2,https://www.google.com/maps/place/?q=place_id:ChIJ-XhQds07WpMRldIAwDgVj6A,-15.751882,-47.879463
,ChIJ-XNxq14xWpMRM2w-nH8oTc8,Instituto Mix Estrutural - DF,False,OPERATIONAL,ChIJ-XNxq14xWpMRM2w-nH8oTc8,"food,school,point_of_interest,establishment","Quadra 1, Conjunto 1, setor leste Lote 38, EPCL, Brasília - DF, 71261-015",2.9,7,https://www.google.com/maps/place/?q=place_id:ChIJ-XNxq14xWpMRM2w-nH8oTc8,-15.7834311,-47.9963135
escola,ChIJ-z6eznctWpMRKqEJj5TBRyk,Centro De Educação Infantil Do Riacho Fundo,True,CLOSED_TEMPORARILY,ChIJ-z6eznctWpMRKqEJj5TBRyk,"school,point_of_interest,establishment","QN 14A Área Especial 1-2, Riacho Fundo ll - Núcleo Bandeirante, DF, 71881-110",5,1,https://www.google.com/maps/place/?q=place_id:ChIJ-z6eznctWpMRKqEJj5TBRyk,-15.896538,-48.049763
,ChIJ-ZVAhVcxWpMR-MaLMMZXstY,Escola Imaculada Conceição,True,CLOSED_TEMPORARILY,ChIJ-ZVAhVcxWpMR-MaLMMZXstY,"school,point_of_interest,establishment","St. Oeste - Guará, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ-ZVAhVcxWpMR-MaLMMZXstY,-15.7787096,-47.9990967
colégio,ChIJ0_4It447WpMRu6QZSZ7-E_E,Colegio Joao Paulo II,True,CLOSED_TEMPORARILY,ChIJ0_4It447WpMRu6QZSZ7-E_E,"school,point_of_interest,establishment","SHCGN 704 - Asa Norte, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ0_4It447WpMRu6QZSZ7-E_E,-15.776166,-47.8889992
,ChIJ0-9jdGOiUJMR-gETiXlIKs8,Caixa Escolar Presidente Vargas,True,CLOSED_TEMPORARILY,ChIJ0-9jdGOiUJMR-gETiXlIKs8,"school,point_of_interest,establishment","Av. Lagoa Feia, 1 - Formosinha, Formosa - GO, 73813-050",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ0-9jdGOiUJMR-gETiXlIKs8,-15.5493769,-47.3353459
,ChIJ0-yFtHS4W5MRUtafdnaZTTE,Escola Municipal Geracina Pereira da Silva,True,CLOSED_TEMPORARILY,ChIJ0-yFtHS4W5MRUtafdnaZTTE,"school,point_of_interest,establishment","R. 5, 133 - Jardim Querência, Águas Lindas de Goiás - GO, 72910-000",4,1,https://www.google.com/maps/place/?q=place_id:ChIJ0-yFtHS4W5MRUtafdnaZTTE,-15.7271366,-48.28162529999999
,ChIJ01Q5zswhWpMRtRu_38vwWjw,Creche Galinha Pintadinha,True,CLOSED_TEMPORARILY,ChIJ01Q5zswhWpMRtRu_38vwWjw,"school,point_of_interest,establishment","Q. 201 lote 30 - São Sebastião, Brasília - DF, 71692-463",2.3,3,https://www.google.com/maps/place/?q=place_id:ChIJ01Q5zswhWpMRtRu_38vwWjw,-15.904723,-47.77575700000001
,ChIJ02-5yL_SW5MRwq97XVpyyi4,Centro de Educação Infantil 307 De Samambaia,True,CLOSED_TEMPORARILY,ChIJ02-5yL_SW5MRwq97XVpyyi4,"school,point_of_interest,establishment","Qr 307 Ae, St. Chácaras P Sul - Samambaia Sul, Brasília - DF, 72305-600",3.2,6,https://www.google.com/maps/place/?q=place_id:ChIJ02-5yL_SW5MRwq97XVpyyi4,-15.8855295,-48.0991383
,ChIJ02kVvjUlWpMR0xyi_i609Ts,Escola Classe Sqs 308 - Fedf,True,CLOSED_TEMPORARILY,ChIJ02kVvjUlWpMR0xyi_i609Ts,"school,point_of_interest,establishment","SHCS - Brasília, DF, 70254-050",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ02kVvjUlWpMR0xyi_i609Ts,-15.8249886,-47.9007282
,ChIJ03S42I4yWpMRm59UwhGwTXU,Escola Ursinho Feliz,False,OPERATIONAL,ChIJ03S42I4yWpMRm59UwhGwTXU,"school,point_of_interest,establishment","SHCS SQS 312 - Brasília, DF, 70390-100",3.7,6,https://www.google.com/maps/place/?q=place_id:ChIJ03S42I4yWpMRm59UwhGwTXU,-15.823778,-47.9160236
,ChIJ03S42I4yWpMRZmZ1WL_hoWA,Escola Canarinho - Unidade Asa Sul,False,OPERATIONAL,ChIJ03S42I4yWpMRZmZ1WL_hoWA,"school,point_of_interest,establishment","Bloco C Eqs 212/412, Brasília - DF, 70275-450",4.4,20,https://www.google.com/maps/place/?q=place_id:ChIJ03S42I4yWpMRZmZ1WL_hoWA,-15.829288,-47.9119247
,ChIJ04_QkgvMW5MRx7FD5_wH55c,wizard,True,CLOSED_TEMPORARILY,ChIJ04_QkgvMW5MRx7FD5_wH55c,"school,point_of_interest,establishment","Q, St. de Indústria Qi 2, 780 - Ceilândia, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ04_QkgvMW5MRx7FD5_wH55c,-15.8078598,-48.1435801
,ChIJ059JEAAwWpMRq_Y7E007OCs,Escola Classe 314,True,CLOSED_TEMPORARILY,ChIJ059JEAAwWpMRq_Y7E007OCs,"school,point_of_interest,establishment","SHCS SQS 314 - Brasília, DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ059JEAAwWpMRq_Y7E007OCs,-15.8261472,-47.9225256
escola,ChIJ05CHI9wjWpMR90Ch4LG1olg,Escola Musical Som Tom,True,CLOSED_TEMPORARILY,ChIJ05CHI9wjWpMR90Ch4LG1olg,"school,point_of_interest,establishment","Condomínio San Diego - Jardim Botânico, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ05CHI9wjWpMR90Ch4LG1olg,-15.8723431,-47.81957730000001
,ChIJ05e1N4kfWpMR12_A_lUeA_Q,Escola Classe Bela Vista,True,CLOSED_TEMPORARILY,ChIJ05e1N4kfWpMR12_A_lUeA_Q,"school,point_of_interest,establishment","Rua 1, 221 - Bela Vista (São Sebastião), Brasília - DF, 71690-000",4,8,https://www.google.com/maps/place/?q=place_id:ChIJ05e1N4kfWpMR12_A_lUeA_Q,-15.9137563,-47.7545091
,ChIJ05oDA0g6WpMR-5ByKs-7S1I,Escola do Coração,True,CLOSED_TEMPORARILY,ChIJ05oDA0g6WpMR-5ByKs-7S1I,"school,point_of_interest,establishment","Entrada 13 3º andar, CRN 708/709 BL A - Brasília, DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ05oDA0g6WpMR-5ByKs-7S1I,-15.7634306,-47.8916571
,ChIJ05yVjb6iUJMRfy7HIEhwm5U,Grupo Escolar Professor Auta Vidal,True,CLOSED_TEMPORARILY,ChIJ05yVjb6iUJMRfy7HIEhwm5U,"school,point_of_interest,establishment","Rua 10 Sn Fone 61 631 - 8025 - St. Nordeste, Formosa - GO",0,0,https://www.google.com/maps/place/?q=place_id:ChIJ05yVjb6iUJMRfy7HIEhwm5U,-15.5466153,-47.3091291
,ChIJ06mZ2DQ7WpMRCZN4FTvU_3c,Escola da Defensoria Pública do Distrito Federal (Easjur/DPDF),True,CLOSED_TEMPORARILY,ChIJ06mZ2DQ7WpMRCZN4FTvU_3c,"school,point_of_interest,establishment","Unnamed Road, SCN Q 1, Brasília - DF, 70297-400",5,4,https://www.google.com/maps/place/?q=place_id:ChIJ06mZ2DQ7WpMRCZN4FTvU_3c,-15.7866081,-47.882845
,ChIJ08xCcUeHWZMRJMvmmCvG_go,CMDF SANTA MARIA - Colégio Marechal Deodoro da Fonseca,False,OPERATIONAL,ChIJ08xCcUeHWZMRJMvmmCvG_go,"secondary_school,school,point_of_interest,establishment","CL 418 - Santa Maria Norte, Brasília - DF, 72548-240",5,3,https://www.google.com/maps/place/?q=place_id:ChIJ08xCcUeHWZMRJMvmmCvG_go,-16.0107448,-47.98766209999999
